time,x,y,z,p1
33.6,-83337.63491041615,-10527.991619401597,-4.221639627510075,-0.004362864827930849
33.7,-82995.46072853972,-14485.026698540196,-4.179036806841348,-0.0040557459071302315
33.800000000000004,-82464.96638382414,-18433.103898007987,-4.135402871372807,-0.0037476262917144764
33.9,-81746.2412142984,-22363.240984565247,-4.09074858712512,-0.0034385820055882117
34.0,-80839.80388508811,-26266.444521870337,-4.045084971874738,-0.0031286893008046217
34.1,-79746.60362824619,-30133.73043218167,-3.998423292435451,-0.0028180246387516424
34.2,-78468.02049598031,-33956.144649273934,-3.9507750618784505,-0.002506664671286076
34.300000000000004,-77005.86462147276,-37724.78381514482,-3.902152036691647,-0.002194686221820898
34.4,-75362.37448377226,-41430.81597274752,-3.852566213878948,-0.0018821662663702982
34.5,-73540.2141755405,-45065.50120675051,-3.802029828000154,-0.001569181914556895
34.6,-71542.46967474971,-48620.21218420913,-3.7505553481522975,-0.0012558103905862654
34.7,-69372.6441237551,-52086.45454702045,-3.6981554748930483,-0.0009421290141928527
34.800000000000004,-67034.65212149353,-55455.887108136194,-3.644843137107058,-0.0006282151815625673
34.9,-64532.81303688382,-58720.341803727584,-3.5906314888159447,-0.0003141463462364166
35.0,-61871.84335382289,-61871.84335382292,-3.5355339059327386,-4.898587196589413e-18
35.1,-59056.84806048267,-64902.62858437295,-3.4795639829615728,0.00031414634623640685
35.2,-56093.3110978846,-67805.16536426955,-3.4227355296434414,0.0006282151815625752
35.300000000000004,-52987.084885009244,-70572.17111148576,-3.365062567548865,0.0009421290141928606
35.4,-49744.378939913615,-73196.63082329868,-3.3065593266182614,0.0012558103905862556
35.5,-46371.74761854061,-75671.8145864256,-3.247240241650917,0.0015691819145569029
35.6,-42876.07699505263,-77991.29452390388,-3.1871199487434483,0.0018821662663702885
35.7,-39264.57090964048,-80148.96113663491,-3.1262132816785257,0.0021946862218209058
35.800000000000004,-35544.736211812735,-82139.03899871638,-3.0645352682648825,0.0025066646712860836
35.9,-31724.36722918858,-83956.1017669805,-3.0021011266294204,0.0028180246387516502
36.0,-27811.529493745325,-85595.08646656381,-2.938926261462367,0.0031286893008046126
36.1,-23814.542759374755,-87051.30701581633,-2.875026260216394,0.0034385820055881844
36.2,-19741.96334638705,-88320.46695545665,-2.8104168892606545,0.003747626291714484
36.300000000000004,-15602.56585035647,-89398.67134854574,-2.7451140899906568,0.0040557459071302576
36.4,-11405.324254351843,-90282.43781961745,-2.6791339748949854,0.0043628648279308395
36.5,-7159.392485165791,-90968.70670314794,-2.612492823579747,0.004668907277118095
36.6,-2874.0844556487846,-91454.85027346443,-2.545207078751856,0.004973797743297098
36.7,1441.1463633597216,-91738.68103019237,-2.4772933421620373,0.005277460999307458
36.800000000000004,5776.7277966969,-91818.459015401,-2.4087683705085725,0.005579822120784601
36.9,10122.990198148887,-91692.89814074033,-2.3396490713028677,0.0058808065046460755
37.0,14470.188016221211,-91361.17150505027,-2.2699524986977346,0.006180339887498943
37.1,18808.52164431661,-90822.91568516876,-2.199695849279577,0.006478348363962981
37.2,23128.159506331463,-90078.2339849627,-2.128896457825361,0.006774758404905837
37.300000000000004,27419.260327912532,-89127.69862994425,-2.0575717930255424,0.007069496875585149
37.4,31671.99554293451,-87972.35189722016,-1.9857394531739059,0.0073624910536935475
37.5,35876.57178422715,-86613.70617293315,-1.913417161825452,0.007653668647301782
37.6,40023.253407117016,-85053.74293180574,-1.8406227634233894,0.007942957812695614
37.7,44102.384994059124,-83294.91063585931,-1.7673742188962813,0.008230287172102193
37.800000000000004,48104.41378841008,-81340.12155187268,-1.693689601226453,0.008515585831301468
37.9,52019.91200532288,-79192.74748964368,-1.619587090990752,0.008798783397118284
38.0,55839.59896778476,-76856.61446562015,-1.5450849718747384,0.009079809994790931
38.1,59554.36301597591,-74335.99629897591,-1.470201626161517,0.009358596285211476
38.2,63155.28313840892,-71635.60714970874,-1.3949555301961438,0.009635073482034313
38.300000000000004,66633.65027371419,-68760.59301082527,-1.3193652498268627,0.009909173368648157
38.400000000000006,69980.98823245575,-65716.52216915388,-1.2434494358242725,0.010180828315007431
38.5,73189.0741890029,-62509.374651780265,-1.1672268192795259,0.010449971294318981
38.6,76249.95869425421,-59145.53067751214,-1.090716206982712,0.010716535899579934
38.7,79155.98516087103,-55631.75813518719,-1.0139364767825623,0.010980456359962636
38.800000000000004,81899.80877369561,-51975.19911296248,-0.9369065729286234,0.01124166755704261
38.900000000000006,84474.41477911417,-48183.35550505153,-0.8596455013970441,0.011500105040865584
39.0,86873.13610836587,-44264.0737246058,-0.7821723252011554,0.011755705045849458
39.1,89089.67029111473,-40225.52855364947,-0.704506159687915,0.012008404506517675
39.2,91118.0956170487,-36076.206163098315,-0.626666167821519,0.012258141073059536
39.300000000000004,92952.88650480646,-31824.88633796783,-0.5486715554552245,0.012504853126714108
39.400000000000006,94588.92803917898,-27480.623944863837,-0.4705415665925702,0.0127484797949738
39.5,96021.52963927061,-23052.729680770513,-0.39229547863922376,0.012988960966603676
39.6,97246.43782214019,-18550.750143986705,-0.3139525976465663,0.01322623730647304
39.7,98259.84802836833,-13984.44726980516,-0.2355322535482132,0.013460250270195467
39.800000000000004,99058.41547800649,-9363.777175192019,-0.1570537953906418,0.013690942118573773
39.900000000000006,99639.26502745654,-4698.86845828646,-0.07853658655909972,0.013918255931846297
40.0,100000.0,-7.347880794884119e-11,-1.2246467991473533e-15,0.014142135623730947
